source,text
-1,Join me in Delaware Ohio tomorrow at 12:30pm! #DrainTheSwamp Tickets: https://t.co/TWRFY1ryY8 https://t.co/Zd1KjzlCtJ
-1,'Hillary Clinton Deleted Emails With Her Email Server Technician'https://t.co/VvO4lTKsaj
-1,Obamacare premiums increasing 33% in Pennsylvania - a complete disaster. It must be repealed and replaced!â€_ https://t.co/aDZEfcI7SM
-1,I am going to expand the definition of LOBBYIST - so we close all the LOOPHOLES! #DrainTheSwamp https://t.co/PBPrrEnfSK
-1,I will issue a lifetime ban against senior executive branch officials lobbying on behalf of a FOREIGN GOVERNMENT!â€_ https://t.co/GQizTdCdFC
-1,Join my team tonight at 8:30pmE!https://t.co/ZqJmf4yB87 https://t.co/ncJXn6fURF
-1,'Over 250000 to Lose Health Insurance in Battleground North Carolina Due to #Obamacare'https://t.co/18McSKO2AY
-1,UNBELIEVABLE!Clinton campaign contractor caught in voter-fraud video is a felon who visited White House 342 times: https://t.co/qQdsMHAtkT
-1,I will be handing over my Twitter account to my team of deplorables for tonight's #debate#MakeAmericaGreatAgain
-1,This is an incredible MOVEMENT- WE are going to take our country BACK! #November8th #BigLeagueTruth #Debate https://t.co/BT4VgYTkBr
-1,It is so imperative that we have the right justices. #DrainTheSwamp #DebatesÂ #BigLeagueTruth https://t.co/RHryqijTlu
-1,#SecondAmendment #2A#Debates https://t.co/QbOaf8Dlhs
-1,Hillary Clinton will use American tax dollars to provide amnesty for thousands of illegals. I will putâ€_ https://t.co/ZpV33TfbR6
-1,Plain &amp; Simple: We should only admit into this country those who share our VALUES and RESPECT our people. https://t.co/TlJo8dtVjZ
-1,Hey @POTUS - WE AGREE!#BigLeagueTruth #DrainTheSwamp https://t.co/WnofYy60fc
-1,.@HillaryClinton- you have failed failed and failed. #BigLeagueTruthTime to #DrainTheSwamp! https://t.co/c2EiyU8XKK
-1,.@HillaryClinton talking about jobs? Remember what she promised upstate New York. #BigLeagueTruth#Debates https://t.co/SmjNuHi7XB
-1,This is what we can expect from #CrookedHillary. More Taxes. More Spending. #BigLeageTruth #DrainTheSwamp #Debates https://t.co/5yxnt0gNUF
-1,THE CHOICE IS CLEAR!#BigLeagueTruth #DrainTheSwamp https://t.co/kGx88PEpmX
-1,#CrookedHillary gives Obama an â€œAâ€ù for an economic recovery thatâ€™s the slowest since WWII... #BigLeagueTruthâ€_ https://t.co/wVMFHdyCu2
-1,.@HillaryClinton has been doing this for THIRTY YEARS....where has she been? #BigLeagueTruth
-1,Brought to you by @HillaryClinton &amp; her campaign- in Chicago Illinois. #BigLeagueTruth #DrainTheSwamp https://t.co/10iUBOcECp
-1,I will do more in the first 30 days in office than Hillary has done in the last 30 years! #DebateÂ  #BigLeagueTruth https://t.co/tuNQePu8Vk
-1,You should give the money back @HillaryClinton! #DrainTheSwamp https://t.co/m0LKHRUoHz
-1,"Hillary says ""take back Mosul?"" We would have NEVER lost Mosul- if it wasn't for #CrookedHillary. #DrainTheSwamp https://t.co/TmsY0ApFLQ"
-1,HILLARY FAILED ALL OVER THE WORLD. #BigLeagueTruth  âùŒLIBYAâùŒSYRIAâùŒIRANâùŒIRAQâùŒASIA PIVOTâùŒRUSSIAN RESETâùŒBENGHAZIâ€_ https://t.co/H1UH0svtt2
-1,#BigLeagueTruth #DrainTheSwamp https://t.co/eoBiXFPc5f
-1,I WILL DEFEAT ISIS. THEY HAVE BEEN AROUND TOO LONG! What has our leadership been doing?#DrainTheSwamp https://t.co/tU0iW3Gi9v
-1,Together we can save American JOBS American LIVES and AMERICAN FUTURES! #Debates https://t.co/2Yfd0Omn4X
-1,The economy cannot take four more years of these same failed policies.#BigLeagueTruth #DrainTheSwamp https://t.co/o8g2E5xXy6
-1,We have to repeal &amp; replace #Obamacare! Look at what is doing to people! #DrainTheSwamp https://t.co/fsv7P11mWV
-1,HILLARY'S HEALTH CARE POLICIES#DrainTheSwamp #Debate https://t.co/t1Sr8dk2Xi
-1,The era of division is coming to an end. We will create a new future of #AmericanUnity. First we need toâ€_ https://t.co/mZUFP24Bgh
-1,Join my team over on my Facebook page- live now! #Debateshttps://t.co/vpDVQfO58A https://t.co/5v1tWzHrxq
-1,Great poll - thank you America! Once we #DrainTheSwamp together we will #MAGA_Ÿ‡º_Ÿ‡¸#Debate https://t.co/SvcjmrsHKD
-1,Join the MOVEMENT to #MAGA!https://t.co/3KWOl2ibaW https://t.co/V84qfN4oz1
-1,The Washington Times Presidential Debate Poll:TRUMP 77% (18290)CLINTON 17% (4100)#DrainTheSwamp #Debate https://t.co/wsgsf5nv6H
-1,Totally dishonest Donna Brazile chokes on the truth. Highly illegal! Watch: https://t.co/Rs5brj31bA https://t.co/FYoRo6MUjX
-1,Just landed in Ohio. Thank you America- I am honored to win the final debate for our MOVEMENT. It is time toâ€_ https://t.co/ivdjRzL6wZ
-1,Thank you America! #MAGARasmussen National PollDonald Trump 43%Hillary Clinton 40% https://t.co/n4eZ3qpcjg
-1,If elected POTUS - I will stop RADICAL ISLAMIC TERRORISM in this country! In order to do this we need toâ€_ https://t.co/45Vyk6z18m
-1,Thank you Delaware County Ohio! Remember- either we WIN this election or we are going to LOSE this country!â€_ https://t.co/ntDRTzYOqi
-1,Want access to Crooked Hillary? Don't forget - it's going to cost you!#DrainTheSwamp #PayToPlay https://t.co/qjMBZkEnK9
-1,On behalf of the entire family we would truly be honored to have your vote! Let's #MakeAmericaGreatAgain #EarlyVote https://t.co/tv7ihuvmfS
-1,#ICYMI - OHIO RALLY!Watch here: https://t.co/0qAjfOcu6Y https://t.co/fpShHiXI31
-1,UPCOMING RALLIES - JOIN ME!TOMORROWFletcher NC @ 12pm. https://t.co/uASvA4Gd4rSATURDAYCleveland OH @ 7pm. https://t.co/hre7Foxqpo
-1,'Trump won the third debate'https://t.co/Wh52fyLNRz
-1,Crooked took MILLIONS from oppressive ME countries. Will she give the $$$ back? Probably not. Don't forget her slogâ€_ https://t.co/esLgql0Gg8
-1,Crooked Hillary promised 200k jobs in NY and FAILED. We'll create 25M jobs when I'm president and I will DELIVER! https://t.co/NgyCkEH7Xn
-1,In addition to those without health coverage- those that have disastrous #Obamacare are seeing MASSIVE PREMIUM INCRâ€_ https://t.co/J7ldXmUmJm
-1,Hillary &amp; Obama's Broken Promises. #RepealObamacare https://t.co/oz24r2xW7G
-1,"Huma calls it a ""MESS"" the rest of us call it CORRUPT! WikiLeaks catches Crooked in the act - again.#DrainTheSwamp https://t.co/juvdLIJPWu"
-1,Great crowd in Fletcher North Carolina- thank you! Heading to Johnstown Pennsylvania now! Get out on November 8thâ€_ https://t.co/IG5KhKIz3W
-1,#CrookedHillary â€œwas at center of negotiating $12M commitment from King Mohammed VI of Moroccoâ€ù to Clinton Fdn. https://t.co/HWOQ7jQWY2
-1,A top Clinton Foundation official said he could name â€œ500 different examplesâ€ù of conflicts of interest. https://t.co/rtWhdYOyq7
-1,Great crowd in Johnstown Pennsylvania- thank you. Get out &amp; VOTE on 11/8! Watch the MOVEMENT in PA. this afternoonâ€_ https://t.co/DUMlbSkVeY
-1,"VERY IRONIC: ""In 2010 video Clinton lectured underlings on cybersecurity and guarding â€˜sensitive informationâ€™"" https://t.co/dL7VDMqSLy"
-1,'Clinton Campaign And Harry Reid Worked With New York Times To Smear State Dept Watchdog'Time to #DrainTheSwamp! https://t.co/0VDdGdpCTg
-1,{Crooked Hillary Clinton} created this mess and she knows it. #DrainTheSwamp https://t.co/3cBNYjl5CD https://t.co/sjwkuq3nkk
-1,Donna Brazile Shreds Obama Economy - Acting DNC chair says 'people are more in despair about how things are' https://t.co/LQNbISSoX0
-1,WikiLeaks reveals Clinton campâ€™s work with â€˜VERY friendly and malleable reportersâ€™ #DrainTheSwamp #CrookedHillaryhttps://t.co/bcYLslrxi0
-1,#CrookedHillary sending U.S. intelligence info. to Podestaâ€™s hacked email is â€˜unquestionably an OPSEC violationâ€™ https://t.co/z58aeo4CO7
-1,Thank you to the great crowd of supporters in Newtown Pennsylvania. Get out &amp; VOTE on 11/8/16. Lets #MAGA! Watch:â€_ https://t.co/eb6XuMlbFW
-1,Governor @Mike_Pence and I will be in Cleveland Ohio tomorrow night at 7pm - join us! #MAGATickets:â€_ https://t.co/kfJv5Po0x6
-1,Will be in Cleveland Ohio w/ @mike_pence tonight- join us: https://t.co/hre7FofPxQNaples Florida-tomorrow @ 6pm: https://t.co/Oax06JVzv1
-1,Landing in Pennsylvania now. Great new poll this morning thank you. Lets #DrainTheSwamp and #MakeAmericaGreatAgainâ€_ https://t.co/BV2RFavG84
-1,Thank you Gettysburg Pennsylvania! #DrainTheSwamp https://t.co/jWgLcxDji7
-1,Crooked Hillary Clinton Tops Middle East Forumâ€™s â€˜Islamist Money List'https://t.co/JC25rNtx6G
-1,Change has to come from outside our very broken system. #MAGA https://t.co/OH9Lvo3R7K
-1,Today I introduced my Contract with the American Voter - our economy will be STRONG &amp; our people will be SAFE.â€_ https://t.co/Sa6XUfueU4
-1,In order to #DrainTheSwamp &amp; create a new GOVERNMENT of by &amp; for the PEOPLE I need your VOTE! Go to https://t.co/HfihPERFgZ- LET'S #MAGA!
-1,Unbelievable crowd of supporters in Virginia Beach Virginia. Thank you! Next stop - Cleveland Ohio.â€_ https://t.co/CN3sdX5ft1
-1,Hillary Clinton: 'Architect of failure'#DrainTheSwamp #CrookedHillaryhttps://t.co/b5HqsGrc7N
-1,Just arrived in Cleveland Ohio- join Governor @Mike_Pence and I now LIVE via: https://t.co/SS58ChFTNy
-1,'Huma Abedin told Clinton her secret email account caused problems'https://t.co/i4zN2QzKnf
-1,'Trump lays out policies for first 100 days in White House'https://t.co/OrwOIFJuSz
-1,WikiLeaks: 'Clinton-Kaine Even Lied About Timing of Veep Pick'https://t.co/e1NVdpSfNr
-1,Thank you for the massive turnout tonight- Cleveland Ohio! Get out &amp; VOTE #TrumpPence16 on 11/8.Watch rally here:â€_ https://t.co/XuJZeJwSGk
-1,Thank you Las Vegas Review Journal! EDITORIAL: 'Donald Trump for president' https://t.co/uH5GH7Bhe0 via @reviewjournal
-1,Former Prosecutor: The Clintons Are So Corrupt Everything â€˜They Touch Turns To Molten Leadâ€™ https://t.co/5Eyfi092vn
-1,Remember - get out on November 8th &amp; VOTE #TrumpPence16. It is time to #DrainTheSwamp -- this is our last chance! https://t.co/bnGcJUt7UL
-1,Join me in Naples Florida this evening at 6:00pm! Tickets: https://t.co/Oax06JVzv1 https://t.co/g9LBxI1dJ8
-1,#CrookedHillary #PayToPlay https://t.co/BT1Nv0ZMYg
-1,Thank you Naples Florida! Get out and VOTE #TrumpPence16 on 11/8. Lets #MakeAmericaGreatAgain! Full Naples rallyâ€_ https://t.co/5ZbteSJ00K
-1,'Clinton Charity Got Up To $56 Million From Nations That Are Anti-Women Gays' #CrookedHillaryhttps://t.co/eHsuBdi8XM
-1,'Clinton Ally Aided Campaign of FBI Officialâ€™s Wife' https://t.co/U0w99gfyKE
-1,Why has nobody asked Kaine about the horrible views emanated on WikiLeaks about Catholics? Media in the tank for Clinton but Trump will win!
-1,We are winning and the press is refusing to report it. Don't let them fool you- get out and vote! #DrainTheSwamp on November 8th!
-1,Get out to VOTE on 11/8/2016- and we will #DrainTheSwamp!RASMUSSEN NATIONAL Trump 43%Clinton 41% https://t.co/jIOR7Bq816
-1,Departing Farmers Round Table in Boynton Beach Florida. Get out &amp; VOTE- lets #MAGA! EARLY VOTING BY FL. COUNTY:â€_ https://t.co/MgJxNbxRga
-1,'The Clinton Foundationâ€™s Most Questionable Foreign Donations'#PayToPlay #DrainTheSwamphttps://t.co/IkeqMRjX5z
-1,Leaving West Palm Beach Florida now - heading to St. Augustine for a 3pm rally. Will be in Tampa at 7pm - join me:â€_ https://t.co/eLunEQRxZq
-1,'Hillary Clinton Had Gun Control Supporters Planted In Town Hall Audience' https://t.co/1GVq74iW8a
-1,Honored to receive an endorsement from @SJSOPIO - thank you! Together we are going to MAKE AMERICA SAFE &amp; GREAT AGâ€_ https://t.co/PSTcOei5t1
-1,Join me LIVE on my Facebook page in St. Augustine Florida! Lets #DrainTheSwamp &amp; MAKE AMERICA GREAT AGAIN!â€_ https://t.co/mPzVrcaR9L
-1,THANK YOU St. Augustine Florida! Get out and VOTE! Join the MOVEMENT - and lets #DrainTheSwamp! Off to Tampa now!â€_ https://t.co/zgwqhy2jBX
-1,Join me tomorrow in Sanford or Tallahassee Florida!Sanford at 3pm:https://t.co/PZENw9KhegTallahassee at 6pm:https://t.co/WKI69e1bqD
-1,'Democratic operative caught on camera: Hillary PERSONALLY ordered 'Donald Duck' troll campaign that broke the law'https://t.co/sTreHAfYUH
-1,Peter Navarro: 'Trump the Bull vs. Clinton the Bear' #DrainTheSwamp https://t.co/mQRkfMG80j
-1,My contract with the American voter will restore honesty accountability &amp; CHANGE to Washington! #DrainTheSwamp https://t.co/sbVwctT1Sj
-1,Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done! https://t.co/Vx5iltoaXj
-1,Record crowd in Tampa Florida- thank you! We will WIN FLORIDA #DrainTheSwamp in Washington D.C. and MAKE AMERICAâ€_ https://t.co/IpSUYnXcp6
-1,As election looms some bad news for Clinton Democrats:https://t.co/7aWWVQPjTo
-1,#Obamacare premiums are about to SKYROCKET --- again. Crooked H will only make it worse. We will repeal &amp; replace! https://t.co/fY1REYV4rK
-1,Key Obamacare premiums to jump 25% next year:https://t.co/TCdHEdPQDG
-1,Get out and vote! I am your voice and I will fight for you! We will make America great again! https://t.co/XXvLRlhSaz
-1,#ObamacareFail https://t.co/Mb0YW1rg6g
-1,#ObamacareFail https://t.co/5Zvsys8j5w
-1,Obamacare is a disaster! Time to repeal &amp; replace! #ObamacareFail https://t.co/xDPhVczf1g
-1,#ObamacareFail https://t.co/90Aixp25Oc
-1,Obamacare is a disaster - as I've been saying from the beginning. Time to repeal &amp; replace! #ObamacareFail https://t.co/5CvoMbVceT
-1,Truly honored to receive the first ever presidential endorsement from the Bay of Pigs Veterans Association. #MAGAâ€_ https://t.co/aRdlFkVjAx
-1,Obamacare is a disaster. Rates going through the sky - ready to explode. I will fix it. Hillary can't!#ObamacareFailed
-1,'Obama Warned Of Rigged Elections In 2008.' Time to #DrainTheSwamphttps://t.co/AkczH8l0FJ https://t.co/7mIkwAHTuV
-1,Get your ballots in Colorado - I will see you soon -- and we will win!#MakeAmericaGreatAgain https://t.co/oDLvZg7MLk
-1,I have met &amp; spent a lot of time with families @ The Remembrance Project. I will fight for them everyday!â€_ https://t.co/Ot6vQGqVW0
-1,REPEAL AND REPLACE!!! #ObamaCareInThreeWords
-1,Thank you Sanford Florida. Get out &amp; VOTE #TrumpPence16! #ICYMI- watch this afternoons rally here:â€_ https://t.co/zVXrScClfd
-1,Thank you Tallahassee Florida! A beautiful evening with the MOVEMENT! Get out &amp; VOTE!#ICYMI- watch here: https://t.co/GDKhwrCa9R
-1,JOIN ME IN OHIO TOMORROW!Springfield-1pm:https://t.co/YcbpSigtvaToledo-4pm:https://t.co/BOJH0l1CZzGeneva-7pmâ€_ https://t.co/7qbIRel33u
-1,Thank you Charlotte North Carolina. Great afternoon! #ICYMI - I delivered a speech on urban renewal. Full speech:â€_ https://t.co/ga6DQZrIR0
-1,Beautiful evening in Kinston North Carolina - thank you! Get out and VOTE!! You can watch tonight's rally here:â€_ https://t.co/x7wtERl55d
-1,RT @EricTrump: Tune into @GMA right now to catch a great interview with my father &amp; the entire family! _Ÿ‡º_Ÿ‡¸ #VoteTrumpPence16 https://t.co/Saâ€_
-1,Obamacare is a disaster. We must REPEAL &amp; REPLACE. Tired of the lies and want to #DrainTheSwamp? Get out &amp; VOTEâ€_ https://t.co/jOelj829Pg
-1,'WikiLeaks Drip-Drop Releases Prove One Thing: There's No Nov. 8 Deadline on Clinton's Dishonesty and Scandals'https://t.co/MfRy3Nvd4F
-1,"Ron Fournier: ""Clinton Used Secret Server To Protect #CircleOfEnrichmentâ€ùhttps://t.co/4OGP3tPxyp"
-1,Clinton Foundationâ€™s Fundraisers Pressed Donors to Steer Business to Former Presidenthttps://t.co/PlFILR6JCn
-1,I agree @MMFlint- To all Americans I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp w/ me on 11/8. https://t.co/D7nBwkogBb
-1,JOIN ME! #MAGATODAY:Springfield OH Toledo OH Geneva OH FRIDAY:Manchester NH Lisbon ME Cedar Rapids IAhttps://t.co/kv624y9UOm
-1,Inside â€˜Bill Clinton Inc.â€™: Hacked memo reveals intersection of charity and personal income. #DrainTheSwamp!https://t.co/UfDVzeSDfd
-1,Join me live in Springfield Ohio!https://t.co/LREA7WRmOx
-1,Thank you Springfield Ohio. Get out and #VoteTrumpPence16!#ICYMI - watch here: https://t.co/dEoXV6oS3bâ€_ https://t.co/RNgCUUqO4X
-1,#ICYMI: I agree- To all Americans I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp with me on 11/8.â€_ https://t.co/P2edj2MoXy
-1,Join me in Cedar Rapids Iowa tomorrow at 7:00pm! #MAGAhttps://t.co/QWaEJpzvKN https://t.co/CniHGkjp0v
-1,Join me live in Toledo Ohio. Time to #DrainTheSwamp &amp; #MAGA!https://t.co/NU39Mmlh1T
-1,I delivered a speech in Charlotte North Carolina yesterday. I appreciate all of the feedback &amp; support. Lets #MAGAâ€_ https://t.co/aI2HtiRUzr
-1,Join @TeamTrump on Facebook &amp; watch tonight's rally from Geneva Ohio- our 3rd rally of the day. #AmericaFirst #MAGA https://t.co/ZqJmf4QcwH
